GS_controversiality_score,index,id,author_id,conversation_id,lang,retweet_count,reply_count,like_count,quote_count,reply_settings,text,hashtags,hashtag_count,uppercase_count,uppercase_pct,exclamation_mark_count,question_mark_count,url_count,mention_count,emojie_count,followers_count,engagement_score,sentiment_score,sentiment_category,avg_replies_sentiment,avg_quotes_sentiment,avg_conversation_sentiment,var_replies_sentiment,var_quotes_sentiment,var_conversation_sentiment,pct_similar_sentiment_replies,pct_similar_sentiment_quotes,clean_text,var_replies_semantic,var_quotes_semantic,var_conversation_semantic,engagement_score_log_normal,date
0.0,53,1553636305183162368,1541281690567712768,1553636305183162368,en,0,0,0,0,everyone,"Climate Change Is Probably a Drag on Growth, but It’s Unclear How Much https://t.co/PUASfWIPeo",[],0,0,21,0,0,1,0,0,5.0,0.0,-0.2846,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,climate change is probably drag growth its unclear how much,0.0,0.0,0.0,0.0,2022-07-31 06:58:54
1.0,54,1553648887864463360,2201496456,1553648887864463360,en,0,0,0,0,everyone,Damn I miss those balmy climate change days of summer 🥶,[],0,1,4,0,0,0,0,1,2852.0,0.0,-0.5106,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,damn i miss balmy climate change day summer,0.0,0.0,0.0,0.0,2022-07-31 07:48:54
0.0,55,1553576385515606017,85014909,1553576385515606017,en,0,0,0,0,everyone,The latest The Agri Daily! https://t.co/644jIiF6IE Thanks to @form_whisperer #agriculture #climatechange,['agriculture' 'climatechange'],2,0,10,1,0,1,1,0,1189.0,0.0,0.4926,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,the latest the agri daily thanks agriculture climatechange,0.0,0.0,0.0,0.0,2022-07-31 03:00:49
0.0,56,1553789180068524032,1424427274145697793,1553789180068524032,en,0,1,1,0,everyone,the way I use climate change with my parents as an excuse for not having long term plans lol,[],0,1,1,0,0,0,0,0,564.0,0.0035398230088495575,0.4767,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,way i use climate change parent excuse long term plan lol,0.0,0.0,0.0,0.19719768177362654,2022-07-31 17:06:23
0.0,57,1553610513149575169,1519288857145094144,1553610513149575169,en,0,1,0,0,everyone,"""A weird evolutionary quirk in the human eye could be what saves us from climate change"" by @thisisinsider https://t.co/IRlxCegUtX",[],0,1,5,0,0,1,1,0,564.0,0.0017699115044247787,-0.1779,Negative,0.5994,0.0,0.5994,0.0,0.0,0.0,0.0,0.0,a weird evolutionary quirk human eye could save u climate change,0.0,0.0,0.0,0.09859884088681327,2022-07-31 05:16:25
2.0,58,1553820705472618502,289898308,1553820705472618502,en,1,1,5,0,everyone,"Days since English record temp was smashed by 1.6c in Lincolnshire, and we had various fires causing loss of crops and damage, our local MP and now (unbelievably) Govt minister @karlmccartney is retweeting climate change deniers (again) and unsubstantiated data re earth cooling https://t.co/KvQBb4Tr42",[],0,1,4,0,0,1,1,0,382.0,0.018276762402088774,-0.765,Negative,-0.4007,0.0,-0.4007,0.0,0.0,0.0,100.0,0.0,days since english record temp smashed 16c lincolnshire various fire causing loss crop damage local mp unbelievably govt minister retweeting climate change denier unsubstantiated data earth cooling,0.0,0.0,0.0,0.7305973755737437,2022-07-31 19:11:39
0.0,59,1553708175974703104,994870729308073985,1553708175974703104,en,1,0,1,0,everyone,These lasers can help to measure how fast our glaciers are melting 🧊 https://t.co/tHyoXwMiIC #Technologies #climatechange #glacier https://t.co/j2PNS0RH7a,['Technologies' 'climatechange' 'glacier'],3,0,9,0,0,2,0,1,313.0,0.006369426751592357,0.4019,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,these laser help measure fast glacier melting technologies climatechange glacier,0.0,0.0,0.0,0.21517822556003674,2022-07-31 11:44:30
0.0,60,1553608877907750912,1434542645452292098,1553608877907750912,en,0,0,0,0,everyone,Interesting read https://t.co/XR0PJvdDuC,[],0,0,18,0,0,1,0,0,564.0,0.0,0.4019,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interesting read,0.0,0.0,0.0,0.0,2022-07-31 05:09:55
1.0,61,1553852005885558790,1532948799861436416,1553852005885558790,en,0,0,0,0,everyone,This article argues that climate change action and a lack of gender diversity are linked.#diversity #esg #climatechange https://t.co/1m0svEo2QX,['diversity' 'esg' 'climatechange'],3,0,3,0,0,1,0,0,8.0,0.0,-0.5994,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,this article argues climate change action lack gender diversity linkeddiversity esg climatechange,0.0,0.0,0.0,0.0,2022-07-31 21:16:02
1.0,62,1553614201800859648,1402350423764353033,1553614201800859648,en,0,0,0,0,everyone,We need to take some cost effective steps to make a difference today in our ongoing struggle with global warming.  Let’s give every American owns a home a 100 percent write off on their taxes in one year to insulate their homes regardless of the type heating they have.,[],0,0,1,0,0,0,0,0,69.0,0.0,0.34,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,we need take cost effective step make difference today ongoing struggle global warming lets give every american owns home 100 percent write tax one year insulate home regardless type heating,0.0,0.0,0.0,0.0,2022-07-31 05:31:05
1.0,63,1553591444904071169,1152950749200093185,1553591444904071169,en,0,0,0,0,everyone,"climate change this, global temperature rises that, i just want more stimulants to shove up my right nostril",[],0,0,0,0,0,0,0,0,564.0,0.0,0.0772,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,climate change global temperature rise want stimulant shove right nostril,0.0,0.0,0.0,0.0,2022-07-31 04:00:39
0.0,64,1553536675770507265,1339725811549679616,1553536675770507265,en,0,0,0,0,everyone,I will not mention where but I have multiple rashes on my body from sweat and friction. Imma need global warming to stop.,[],0,2,3,0,0,0,0,0,8.0,0.0,-0.2263,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i mention i multiple rash body sweat friction imma need global warming stop,0.0,0.0,0.0,0.0,2022-07-31 00:23:01
0.0,65,1553598866330734592,20751449,1553598866330734592,en,2,3,23,0,everyone,"The #Elephant Range States across India, have ignored an 18-month-old instruction from the Ministry of Environment, Forests and Climate Change (MoEFCC), to furnish information on their Elephant Reserves. | @rahconteur https://t.co/VwTThoI6jl",['Elephant'],1,0,10,0,0,1,1,0,7757776.0,3.6092813701657058e-06,-0.3182,Negative,0.5852,0.0,0.5852,0.047196840000000004,0.0,0.047196840000000004,0.0,0.0,the elephant range states across india ignored 18monthold instruction ministry environment forests climate change moefcc furnish information elephant reserves,0.047196840000000004,0.0,0.047196840000000004,1.1721753106432133,2022-07-31 04:30:08
0.0,66,1553649522529783810,734516864,1553649522529783810,en,0,0,0,0,everyone,Global warming doing the things...trees are starting to grow new leaves and I have a cold sensitive tree blossoming...hm...re satla bona.,[],0,1,2,0,0,0,0,0,709.0,0.0,0.1531,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,global warming thingstrees starting grow new leaf i cold sensitive tree blossominghmre satla bona,0.0,0.0,0.0,0.0,2022-07-31 07:51:26
3.0,67,1553785226584809472,127925602,1553785226584809472,en,0,0,1,0,everyone,“…. the greatest intergenerational injustice ever inflicted by one generation of humans upon the next” – Australian Justice Mordecai Bromberg on the impacts of climate change. @IrishEnvNet @AliJSheridan,[],0,0,6,0,0,0,2,0,751.0,0.0013297872340425532,0.5994,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,greatest intergenerational injustice ever inflicted one generation human upon next australian justice mordecai bromberg impact climate change,0.0,0.0,0.0,0.09474551913417749,2022-07-31 16:50:40
3.0,68,1553615148262178816,1525319286985609217,1553615148262178816,en,0,0,0,0,everyone,LAB CONFIRMATION OF THE LIE - THERE IS NO COVID19 - THERE IS NO VIRUS https://t.co/SmieFGY86i via @BitChute After Climate change hoax Covid 19 gets the next row in line..!,[],0,12,42,1,0,1,1,0,564.0,0.0,-0.8052,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lab confirmation of the lie there is no covid19 there is no virus via after climate change hoax covid 19 get next row line,0.0,0.0,0.0,0.0,2022-07-31 05:34:50
0.0,69,1553780163674099712,6107422,1553780163674099712,en,8,2,7,2,everyone,"Jellyfish are on the rise — and they could be about to come in very handy for humankind.Scientists believe that this abundance of jellyfish could be harnessed as they have the potential to feed us, heal us and save the oceans https://t.co/f2X6Sl6qfr",[],0,0,2,0,0,1,0,0,1750726.0,1.0852634362753301e-05,0.4939,Positive,-0.06040000000000001,-0.29245,-0.176425,0.46445522,0.332683245,0.28366188916666674,50.0,50.0,jellyfish rise could come handy humankindscientists believe abundance jellyfish could harnessed potential feed u heal u save ocean,0.46445522,0.332683245,0.28366188916666674,0.8739842295064094,2022-07-31 16:30:33
0.0,70,1553845455129231361,2237427505,1553845455129231361,en,0,0,1,0,everyone,A Vibrant Coral Ecosystem of Thousands of Crocheted Sculptures Confronts the Climate Crisis https://t.co/2Ynzfn5Qgs #Crochet #Coral #ClimateChange #Oceans #STEAM #Sculpture #Innovation #Design,"['Crochet' 'Coral' 'ClimateChange' 'Oceans' 'STEAM' 'Sculpture'
 'Innovation' 'Design']",8,2,15,0,0,1,0,0,1109.0,0.0009009009009009009,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a vibrant coral ecosystem thousands crocheted sculptures confronts climate crisis crochet coral climatechange oceans steam sculpture innovation design,0.0,0.0,0.0,0.0899576338665829,2022-07-31 20:50:00
1.0,71,1553759820691509248,1295017319530475521,1553759820691509248,en,1,0,4,0,everyone,born pink will end global warming,[],0,0,0,0,0,0,0,0,564.0,0.008849557522123894,0.1531,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,born pink end global warming,0.0,0.0,0.0,0.49299420443406633,2022-07-31 15:09:43
0.0,72,1553611045515706368,192942213,1553611045515706368,en,377,25,842,43,everyone,"The latest #IPCC #ClimateReport shows that balanced, sustainable healthy diets such as those that include plant-based foods can help reduce emissions that contribute to #globalwarming. 🥦 🫘Find out more ➡️ https://t.co/mIdBKgvokW https://t.co/twFaehuEu7",['IPCC' 'ClimateReport' 'globalwarming'],3,1,6,0,0,2,0,2,380982.0,0.0033781034849323984,0.6597,Positive,0.0,0.2609046511627907,0.2609046511627907,0.0,0.1500366928349944,0.1500366928349944,0.0,46.51162790697674,the latest ipcc climatereport show balanced sustainable healthy diet include plantbased food help reduce emission contribute globalwarming find,0.0,0.1500366928349944,0.1500366928349944,65.86702596415361,2022-07-31 05:18:32
0.0,73,1553891914109394945,745715592804466688,1553891914109394945,en,2,0,2,0,everyone,The latest Carpe DiEM25 - USA Review! https://t.co/inLL25M36T Thanks to @DiEM25UK @profwolff @ChrisLynnHedges #bahrain #climatechange,['bahrain' 'climatechange'],2,1,18,1,0,1,3,0,564.0,0.007079646017699115,0.4926,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,the latest carpe diem25 usa review thanks bahrain climatechange,0.0,0.0,0.0,0.3943953635472531,2022-07-31 23:54:36
1.0,74,1553828390393741313,1428550954031407107,1553828390393741313,en,0,0,2,0,everyone,"i don’t know how people can deny climate change, it’s literally happening within our lifetime",[],0,0,0,0,0,0,0,0,564.0,0.0035398230088495575,-0.34,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dont know people deny climate change literally happening within lifetime,0.0,0.0,0.0,0.19719768177362654,2022-07-31 19:42:11
2.0,75,1553535267973337088,1547908504110845953,1553535267973337088,en,0,0,0,0,everyone,I view anti weeders the same way I view climate change diniers. Literally the only way to be one is to ignore facts and science,[],0,2,3,0,0,0,0,0,564.0,0.0,-0.5859,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i view anti weeder way i view climate change diniers literally way one ignore fact science,0.0,0.0,0.0,0.0,2022-07-31 00:17:25
0.0,76,1550709211402629120,529771285,1550709211402629120,en,0,0,0,0,everyone,The Biden regime will do every illegal move to ruin America with this climate change scam. https://t.co/0sznC5h7ON,[],0,0,6,0,0,1,0,0,434.0,0.0,-0.9022,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,the biden regime every illegal move ruin america climate change scam,0.0,0.0,0.0,0.0,2022-07-23 05:07:41
0.0,77,1550648731757752320,336725489,1550648731757752320,en,0,0,0,0,everyone,Everywhere is on fire. Here’s why the climate crisis is to blame | The IndependentEpic Failure ByHumanity  https://t.co/VJ0OGklqzy,[],0,0,11,0,0,1,0,0,774.0,0.0,-0.9042,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,everywhere fire heres climate crisis blame the independentepic failure byhumanity,0.0,0.0,0.0,0.0,2022-07-23 01:07:21
1.0,78,1550678646926348288,1500233339344613376,1550678646926348288,en,0,0,0,0,everyone,Climate Change Gets Real With Real ConsequencesWe are in the interglacial period approaching the tipping point.https://t.co/h5rmW1OoIe,[],0,0,9,0,0,1,0,0,24.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,climate change gets real with real consequenceswe interglacial period approaching tipping point,0.0,0.0,0.0,0.0,2022-07-23 03:06:14
0.0,79,1550673810374164480,27419523,1550673810374164480,en,2,0,0,0,everyone,Grassroots push to include climate change in Labor’s revamp of national conservation laws https://t.co/ztv33smGni,[],0,0,3,0,0,1,0,0,4271.0,0.00046816479400749064,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,grassroots push include climate change labors revamp national conservation law,0.0,0.0,0.0,0.15313119687195587,2022-07-23 02:47:01
0.0,80,1550745432409743367,789738589970063364,1550745432409743367,en,0,1,0,0,everyone,Unraveling the Interconnections Between Air Pollutants and Climate Change - Columbia University https://t.co/7L9uEcVhRT https://t.co/6QyIejBRQ4,[],0,0,15,0,0,2,0,0,4671.0,0.00021404109589041095,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unraveling interconnections between air pollutants climate change columbia university,0.0,0.0,0.0,0.07581601980647669,2022-07-23 07:31:37
1.0,81,1550823522137739265,12757512,1550823522137739265,en,0,0,0,0,everyone,How are Cities Adapting to Heatwaves in the Face of Climate Change https://t.co/krd0zRxm9q via @archdaily,[],0,0,9,0,0,1,1,0,821.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,how cities adapting heatwaves face climate change via,0.0,0.0,0.0,0.0,2022-07-23 12:41:55
0.0,82,1550715608865595392,15535860,1550715608865595392,en,1,1,3,0,everyone,Limiting the size of new swimming pools in and around Las Vegas might save a drop in the proverbial bucket amid historic drought and climate change in the West. https://t.co/zMmkIX0D8j,[],0,0,5,0,0,1,0,0,259821.0,1.924394393084496e-05,0.2732,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,limiting size new swimming pool around las vegas might save drop proverbial bucket amid historic drought climate change west,0.0,0.0,0.0,0.26333579791246464,2022-07-23 05:33:06
2.0,83,1550649795076935681,720410635645906944,1550649795076935681,en,0,0,1,0,everyone,"We So weak 🤣 we gotta call climate change weather irregularities!!! Oh You Angel's how 🤔 we have fallen, human lives depend on our sanity but look at us letting Putin kill at random and Why?? Why does he have the right to choose? No one Man Deserve Such Privilege! The God's ✈️",[],0,0,7,4,3,0,0,3,2060.0,0.00048520135856380397,-0.8899,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,we so weak got ta call climate change weather irregularity oh you angels fallen human life depend sanity look u letting putin kill random why why right choose no one man deserve such privilege the gods,0.0,0.0,0.0,0.08326998715103014,2022-07-23 01:11:35
3.0,84,1550832457624293376,852738531407544320,1550832457624293376,en,0,0,0,0,everyone,Dangerously high temperatures will last through the weekend with millions of Americans set to experience triple-digit heat #ClimateChange #security  https://t.co/VlOd82OEg1,['ClimateChange' 'security'],2,0,5,0,0,1,0,0,8332.0,0.0,-0.1531,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dangerously high temperature last weekend million americans set experience tripledigit heat climatechange security,0.0,0.0,0.0,0.0,2022-07-23 13:17:25
3.0,85,1550903557720768517,1533593560108478464,1550903557720768517,en,0,3,4,0,everyone,"There is footage from the BTS of 'Do We Have A Flop?' music video going around in which she's JUMPING. That caused a hole in the earth, deep enough that it reached the core of the Earth. Scientists say she's the cause for global warming. Gravity didnt work on her bcs shes HEAVY",[],0,4,11,0,1,0,0,0,228.0,0.03056768558951965,-0.1027,Negative,0.11023333333333334,0.0,0.11023333333333334,0.42134174333333335,0.0,0.42134174333333335,33.33333333333333,0.0,there footage bts do we have a flop music video going around shes jumping that caused hole earth deep enough reached core earth scientists say shes cause global warming gravity didnt work bcs shes heavy,0.42134174333333335,0.0,0.42134174333333335,0.791926531824772,2022-07-23 17:59:57
3.0,86,1550901300233392128,4244468878,1550901300233392128,en,0,0,0,0,everyone,"US Public Broadcasting Encourages People to Eat ""Tasty"" Insects to Help Battle Climate Change #wefpuppets #fuckoff  https://t.co/UWdr3eXInx",['wefpuppets' 'fuckoff'],2,1,14,0,0,1,0,0,1801.0,0.0,0.4588,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,us public broadcasting encourages people eat tasty insects help battle climate change wefpuppets fuckoff,0.0,0.0,0.0,0.0,2022-07-23 17:50:58
0.0,87,1550786651986825216,1241662855235190784,1550786651986825216,en,0,0,0,0,everyone,"Dutch Ministry of DefenseDefense today received the first 4 of a total of 134 electric utility vehicles. The rest will follow in phases until the end of the year. With this, the armed forces is contributing to the social task of combating climate change. 😂 https://t.co/2SNxEQKNMH",[],0,0,6,0,0,1,0,1,625.0,0.0,0.4404,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dutch ministry defensedefense today received first 4 total 134 electric utility vehicle the rest follow phase end year with armed force contributing social task combating climate change,0.0,0.0,0.0,0.0,2022-07-23 10:15:24
2.0,88,1550843179901001730,9624742,1550843179901001730,en,54,44,164,6,everyone,".@SecBlinken: To prevent a climate catastrophe and adapt to the growing effects of climate change, we need resilient supply chains to produce clean energy technologies—from wind turbines to batteries. https://t.co/93JeFHYMJv",[],0,0,5,0,0,1,1,0,6358521.0,4.214815958803005e-05,0.0516,Positive,-0.04234615384615383,-0.11826666666666667,-0.05246888888888888,0.2529755483400809,0.08392202666666668,0.22869666764646482,28.205128205128204,0.0,to prevent climate catastrophe adapt growing effect climate change need resilient supply chain produce clean energy technologiesfrom wind turbine battery,0.2529755483400809,0.08392202666666668,0.22869666764646476,11.355807083538012,2022-07-23 14:00:02
